symbol,exit_price,pnl,pct,reason,line
ELVA,3.61,-0.19,-5.00%,stop_loss,"2025-11-17 20:15:32,286 INFO core.backtester - [EXIT] ELVA | Price: $3.61 | P&L: $-0.19 (-5.00%) | Reason: stop_loss component=intraday_bt"
ESOA,10.42,-0.55,-5.00%,stop_loss,"2025-11-17 20:15:47,996 INFO core.backtester - [EXIT] ESOA | Price: $10.42 | P&L: $-0.55 (-5.00%) | Reason: stop_loss component=intraday_bt"
CLLS,2.75,-0.14,-5.00%,stop_loss,"2025-11-17 20:15:48,092 INFO core.backtester - [EXIT] CLLS | Price: $2.75 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
PRSO,6.04,-0.32,-5.00%,stop_loss,"2025-11-17 20:15:48,139 INFO core.backtester - [EXIT] PRSO | Price: $6.04 | P&L: $-0.32 (-5.00%) | Reason: stop_loss component=intraday_bt"
MBIO,1.5,-0.08,-5.00%,stop_loss,"2025-11-17 20:15:48,183 INFO core.backtester - [EXIT] MBIO | Price: $1.50 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
GREE,3.91,-0.21,-5.00%,stop_loss,"2025-11-17 20:15:48,228 INFO core.backtester - [EXIT] GREE | Price: $3.91 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
SYTA,3.87,-0.2,-5.00%,stop_loss,"2025-11-17 20:15:48,275 INFO core.backtester - [EXIT] SYTA | Price: $3.87 | P&L: $-0.20 (-5.00%) | Reason: stop_loss component=intraday_bt"
WORX,1.69,-0.09,-5.00%,stop_loss,"2025-11-17 20:15:48,369 INFO core.backtester - [EXIT] WORX | Price: $1.69 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
BDRX,1.94,-0.1,-5.00%,stop_loss,"2025-11-17 20:15:48,464 INFO core.backtester - [EXIT] BDRX | Price: $1.94 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
GDC,1.95,-0.1,-5.00%,stop_loss,"2025-11-17 20:15:48,508 INFO core.backtester - [EXIT] GDC | Price: $1.95 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
YQ,2.62,-0.14,-5.00%,stop_loss,"2025-11-17 20:15:48,603 INFO core.backtester - [EXIT] YQ | Price: $2.62 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
INO,6.58,-0.35,-5.00%,stop_loss,"2025-11-17 20:16:02,867 INFO core.backtester - [EXIT] INO | Price: $6.58 | P&L: $-0.35 (-5.00%) | Reason: stop_loss component=intraday_bt"
ATGL,14.81,-0.78,-5.00%,stop_loss,"2025-11-17 20:16:02,911 INFO core.backtester - [EXIT] ATGL | Price: $14.81 | P&L: $-0.78 (-5.00%) | Reason: stop_loss component=intraday_bt"
SANG,3.01,-0.16,-5.00%,stop_loss,"2025-11-17 20:16:02,954 INFO core.backtester - [EXIT] SANG | Price: $3.01 | P&L: $-0.16 (-5.00%) | Reason: stop_loss component=intraday_bt"
XERS,2.55,-0.13,-5.00%,stop_loss,"2025-11-17 20:16:02,997 INFO core.backtester - [EXIT] XERS | Price: $2.55 | P&L: $-0.13 (-5.00%) | Reason: stop_loss component=intraday_bt"
GAME,1.78,-0.09,-5.00%,stop_loss,"2025-11-17 20:16:03,084 INFO core.backtester - [EXIT] GAME | Price: $1.78 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
UPC,2.09,-0.11,-5.00%,stop_loss,"2025-11-17 20:16:03,127 INFO core.backtester - [EXIT] UPC | Price: $2.09 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
BANL,1.48,-0.08,-5.00%,stop_loss,"2025-11-17 20:16:03,170 INFO core.backtester - [EXIT] BANL | Price: $1.48 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
YMAB,9.47,-0.5,-5.00%,stop_loss,"2025-11-17 20:16:03,266 INFO core.backtester - [EXIT] YMAB | Price: $9.47 | P&L: $-0.50 (-5.00%) | Reason: stop_loss component=intraday_bt"
HLP,2.8,-0.15,-5.00%,stop_loss,"2025-11-17 20:16:03,349 INFO core.backtester - [EXIT] HLP | Price: $2.80 | P&L: $-0.15 (-5.00%) | Reason: stop_loss component=intraday_bt"
EKSO,2.58,-0.14,-5.00%,stop_loss,"2025-11-17 20:16:17,113 INFO core.backtester - [EXIT] EKSO | Price: $2.58 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
INO,7.89,-0.42,-5.00%,stop_loss,"2025-11-17 20:16:17,153 INFO core.backtester - [EXIT] INO | Price: $7.89 | P&L: $-0.42 (-5.00%) | Reason: stop_loss component=intraday_bt"
SYNX,3.32,-0.18,-5.00%,stop_loss,"2025-11-17 20:16:17,192 INFO core.backtester - [EXIT] SYNX | Price: $3.32 | P&L: $-0.18 (-5.00%) | Reason: stop_loss component=intraday_bt"
BTCM,3.98,-0.21,-5.00%,stop_loss,"2025-11-17 20:16:17,229 INFO core.backtester - [EXIT] BTCM | Price: $3.98 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
LXEH,4.26,-0.22,-5.00%,stop_loss,"2025-11-17 20:16:17,311 INFO core.backtester - [EXIT] LXEH | Price: $4.26 | P&L: $-0.22 (-5.00%) | Reason: stop_loss component=intraday_bt"
IFRX,1.8,-0.09,-5.00%,stop_loss,"2025-11-17 20:16:17,391 INFO core.backtester - [EXIT] IFRX | Price: $1.80 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
NLST,2.05,-0.11,-5.00%,stop_loss,"2025-11-17 20:16:17,427 INFO core.backtester - [EXIT] NLST | Price: $2.05 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
SOL,2.18,-0.12,-5.00%,stop_loss,"2025-11-17 20:16:17,468 INFO core.backtester - [EXIT] SOL | Price: $2.18 | P&L: $-0.12 (-5.00%) | Reason: stop_loss component=intraday_bt"
KTTA,7.59,-0.4,-5.00%,stop_loss,"2025-11-17 20:16:17,510 INFO core.backtester - [EXIT] KTTA | Price: $7.59 | P&L: $-0.40 (-5.00%) | Reason: stop_loss component=intraday_bt"
PRCH,2.52,-0.13,-5.00%,stop_loss,"2025-11-17 20:16:17,555 INFO core.backtester - [EXIT] PRCH | Price: $2.52 | P&L: $-0.13 (-5.00%) | Reason: stop_loss component=intraday_bt"
SYTA,3.87,-0.2,-5.00%,stop_loss,"2025-11-17 20:16:17,599 INFO core.backtester - [EXIT] SYTA | Price: $3.87 | P&L: $-0.20 (-5.00%) | Reason: stop_loss component=intraday_bt"
PPTA,3.24,-0.17,-5.00%,stop_loss,"2025-11-17 20:16:30,533 INFO core.backtester - [EXIT] PPTA | Price: $3.24 | P&L: $-0.17 (-5.00%) | Reason: stop_loss component=intraday_bt"
NEOV,1.8,-0.09,-5.00%,stop_loss,"2025-11-17 20:16:30,633 INFO core.backtester - [EXIT] NEOV | Price: $1.80 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
NTWK,1.93,-0.1,-5.00%,stop_loss,"2025-11-17 20:16:30,724 INFO core.backtester - [EXIT] NTWK | Price: $1.93 | P&L: $-0.10 (-5.00%) | Reason: stop_loss component=intraday_bt"
KGEI,3.77,-0.2,-5.00%,stop_loss,"2025-11-17 20:16:30,766 INFO core.backtester - [EXIT] KGEI | Price: $3.77 | P&L: $-0.20 (-5.00%) | Reason: stop_loss component=intraday_bt"
ENSC,1.76,-0.09,-5.00%,stop_loss,"2025-11-17 20:16:30,810 INFO core.backtester - [EXIT] ENSC | Price: $1.76 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
SURG,7.08,-0.37,-5.00%,stop_loss,"2025-11-17 20:16:30,853 INFO core.backtester - [EXIT] SURG | Price: $7.08 | P&L: $-0.37 (-5.00%) | Reason: stop_loss component=intraday_bt"
MPU,3.36,-0.18,-5.00%,stop_loss,"2025-11-17 20:16:30,898 INFO core.backtester - [EXIT] MPU | Price: $3.36 | P&L: $-0.18 (-5.00%) | Reason: stop_loss component=intraday_bt"
BATL,7.12,-0.37,-5.00%,stop_loss,"2025-11-17 20:16:30,951 INFO core.backtester - [EXIT] BATL | Price: $7.12 | P&L: $-0.37 (-5.00%) | Reason: stop_loss component=intraday_bt"
THTX,1.68,-0.09,-5.00%,stop_loss,"2025-11-17 20:16:30,994 INFO core.backtester - [EXIT] THTX | Price: $1.68 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
ELUT,4.42,-0.23,-5.00%,stop_loss,"2025-11-17 20:16:31,037 INFO core.backtester - [EXIT] ELUT | Price: $4.42 | P&L: $-0.23 (-5.00%) | Reason: stop_loss component=intraday_bt"
WPRT,5.98,-0.32,-5.00%,stop_loss,"2025-11-17 20:16:31,084 INFO core.backtester - [EXIT] WPRT | Price: $5.98 | P&L: $-0.32 (-5.00%) | Reason: stop_loss component=intraday_bt"
GRI,3.26,-0.17,-5.00%,stop_loss,"2025-11-17 20:16:47,485 INFO core.backtester - [EXIT] GRI | Price: $3.26 | P&L: $-0.17 (-5.00%) | Reason: stop_loss component=intraday_bt"
ITRM,3.02,-0.16,-5.00%,stop_loss,"2025-11-17 20:16:47,534 INFO core.backtester - [EXIT] ITRM | Price: $3.02 | P&L: $-0.16 (-5.00%) | Reason: stop_loss component=intraday_bt"
ODVWZ,3.13,-0.17,-5.00%,stop_loss,"2025-11-17 20:16:47,575 INFO core.backtester - [EXIT] ODVWZ | Price: $3.13 | P&L: $-0.17 (-5.00%) | Reason: stop_loss component=intraday_bt"
AHG,1.62,-0.09,-5.00%,stop_loss,"2025-11-17 20:16:47,618 INFO core.backtester - [EXIT] AHG | Price: $1.62 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
JL,10.1,-0.53,-5.00%,stop_loss,"2025-11-17 20:16:47,658 INFO core.backtester - [EXIT] JL | Price: $10.10 | P&L: $-0.53 (-5.00%) | Reason: stop_loss component=intraday_bt"
CCG,6.65,-0.35,-5.00%,stop_loss,"2025-11-17 20:16:47,698 INFO core.backtester - [EXIT] CCG | Price: $6.65 | P&L: $-0.35 (-5.00%) | Reason: stop_loss component=intraday_bt"
BBLGW,13.77,-0.73,-5.00%,stop_loss,"2025-11-17 20:16:47,745 INFO core.backtester - [EXIT] BBLGW | Price: $13.77 | P&L: $-0.73 (-5.00%) | Reason: stop_loss component=intraday_bt"
MPU,3.57,-0.19,-5.00%,stop_loss,"2025-11-17 20:16:47,789 INFO core.backtester - [EXIT] MPU | Price: $3.57 | P&L: $-0.19 (-5.00%) | Reason: stop_loss component=intraday_bt"
HWH,1.54,-0.08,-5.00%,stop_loss,"2025-11-17 20:16:47,874 INFO core.backtester - [EXIT] HWH | Price: $1.54 | P&L: $-0.08 (-5.00%) | Reason: stop_loss component=intraday_bt"
BDRX,2.14,-0.11,-5.00%,stop_loss,"2025-11-17 20:16:47,917 INFO core.backtester - [EXIT] BDRX | Price: $2.14 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
CVKD,1.7,-0.09,-5.00%,stop_loss,"2025-11-17 20:16:47,958 INFO core.backtester - [EXIT] CVKD | Price: $1.70 | P&L: $-0.09 (-5.00%) | Reason: stop_loss component=intraday_bt"
BAOS,3.58,-0.19,-5.00%,stop_loss,"2025-11-17 20:16:48,084 INFO core.backtester - [EXIT] BAOS | Price: $3.58 | P&L: $-0.19 (-5.00%) | Reason: stop_loss component=intraday_bt"
ODVWZ,3.7,-0.19,-5.00%,stop_loss,"2025-11-17 20:17:01,685 INFO core.backtester - [EXIT] ODVWZ | Price: $3.70 | P&L: $-0.19 (-5.00%) | Reason: stop_loss component=intraday_bt"
STIM,4.08,-0.21,-5.00%,stop_loss,"2025-11-17 20:17:01,727 INFO core.backtester - [EXIT] STIM | Price: $4.08 | P&L: $-0.21 (-5.00%) | Reason: stop_loss component=intraday_bt"
BDRX,2.14,-0.11,-5.00%,stop_loss,"2025-11-17 20:17:01,771 INFO core.backtester - [EXIT] BDRX | Price: $2.14 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
LXEH,4.18,-0.22,-5.00%,stop_loss,"2025-11-17 20:17:01,863 INFO core.backtester - [EXIT] LXEH | Price: $4.18 | P&L: $-0.22 (-5.00%) | Reason: stop_loss component=intraday_bt"
RDCM,10.18,-0.54,-5.00%,stop_loss,"2025-11-17 20:17:01,913 INFO core.backtester - [EXIT] RDCM | Price: $10.18 | P&L: $-0.54 (-5.00%) | Reason: stop_loss component=intraday_bt"
GSIT,1.99,-0.11,-5.00%,stop_loss,"2025-11-17 20:17:02,003 INFO core.backtester - [EXIT] GSIT | Price: $1.99 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
VTYX,2.18,-0.11,-5.00%,stop_loss,"2025-11-17 20:17:02,049 INFO core.backtester - [EXIT] VTYX | Price: $2.18 | P&L: $-0.11 (-5.00%) | Reason: stop_loss component=intraday_bt"
SLDB,7.6,-0.4,-5.00%,stop_loss,"2025-11-17 20:17:02,100 INFO core.backtester - [EXIT] SLDB | Price: $7.60 | P&L: $-0.40 (-5.00%) | Reason: stop_loss component=intraday_bt"
INBS,2.64,-0.14,-5.00%,stop_loss,"2025-11-17 20:17:02,196 INFO core.backtester - [EXIT] INBS | Price: $2.64 | P&L: $-0.14 (-5.00%) | Reason: stop_loss component=intraday_bt"
INDO,2.81,-0.15,-5.00%,stop_loss,"2025-11-17 20:17:02,241 INFO core.backtester - [EXIT] INDO | Price: $2.81 | P&L: $-0.15 (-5.00%) | Reason: stop_loss component=intraday_bt"
